Date,.dMIWD00000G,.dMIEF00000G,.dMIEA00000G,JPY=,US10YT=RR,Updated at 17:32:01,US3MT=RR
2001-06-18,430.40,21970.59,2199.24,123.26,5.2596,2001-01-11 00:00:00,5.2844
2001-06-15,433.07,22328.87,2214.58,122.89,5.2427,2001-01-10 00:00:00,5.3112
2001-06-14,435.85,22497.14,2229.92,121.27,5.2320,2001-01-09 00:00:00,5.2436
2001-06-13,441.60,22659.62,2251.06,122.05,5.2698,2001-01-08 00:00:00,5.1827
2001-06-12,443.22,22614.93,2241.55,121.62,5.2508,2001-01-05 00:00:00,5.1211
2001-06-11,446.73,22649.78,2286.31,121.88,5.2886,2001-01-04 00:00:00,5.3833
2001-06-08,450.19,22744.02,2306.34,120.94,5.3670,2001-01-03 00:00:00,5.655
2001-06-07,451.94,22569.98,2303.49,120.15,5.3243,2001-01-02 00:00:00,5.5925
2001-06-06,450.71,22511.44,2302.66,120.16,5.2630,2001-01-01 00:00:00,5.8684
2001-06-05,453.47,22426.36,2307.39,120.22,5.2756,2000-12-29 00:00:00,5.869
2001-06-04,449.40,22465.64,2290.38,119.25,5.3431,2000-12-28 00:00:00,5.967
2001-06-01,447.22,22436.04,2280.08,119.26,5.3748,2000-12-27 00:00:00,5.759
2001-05-31,446.40,22467.99,2282.04,119.15,5.3852,2000-12-26 00:00:00,5.796
2001-05-30,445.56,22483.90,2289.22,120.28,5.5112,2000-12-22 00:00:00,5.235
2001-05-29,451.92,22659.57,2322.05,120.14,5.5218,2000-12-21 00:00:00,5.435
2001-05-28,454.37,22655.37,2329.93,121.04,5.5023,2000-12-20 00:00:00,5.749
2001-05-25,454.53,22691.57,2331.62,120.60,5.5023,2000-12-19 00:00:00,5.917
2001-05-24,458.47,22775.02,2345.25,119.89,5.4955,2000-12-18 00:00:00,5.937
2001-05-23,457.72,22823.92,2346.05,120.13,5.3930,2000-12-15 00:00:00,6.006
2001-05-22,462.40,22678.53,2361.73,122.83,5.4056,2000-12-14 00:00:00,6.03
2001-05-21,461.83,22571.55,2351.34,122.59,5.3864,2000-12-13 00:00:00,6.041
2001-05-18,457.27,22392.34,2338.10,123.48,5.4012,2000-12-12 00:00:00,6.063
2001-05-17,456.23,22305.19,2332.03,122.47,5.4031,2000-12-11 00:00:00,6.068
2001-05-16,453.15,21786.28,2308.76,123.51,5.4561,2000-12-08 00:00:00,6.074
2001-05-15,447.32,21703.22,2316.68,123.33,5.4945,2000-12-07 00:00:00,6.092
2001-05-14,445.52,21784.89,2294.01,123.27,5.4368,2000-12-06 00:00:00,6.083
2001-05-11,447.88,22003.35,2327.75,122.48,5.4431,2000-12-05 00:00:00,6.084
2001-05-10,450.54,22047.81,2337.63,122.63,5.2928,2000-12-04 00:00:00,6.156
2001-05-09,448.48,22050.28,2312.69,122.14,5.1697,2000-12-01 00:00:00,6.209
2001-05-08,450.61,22044.98,2325.99,121.18,5.2488,2000-11-30 00:00:00,6.207
2001-05-07,452.11,22094.83,2337.92,121.14,5.1946,2000-11-29 00:00:00,6.219
2001-05-04,451.48,22062.05,2325.69,121.31,5.2091,2000-11-28 00:00:00,6.272
2001-05-03,447.60,22259.32,2316.36,121.34,5.2152,2000-11-27 00:00:00,6.318
2001-05-02,453.54,22223.83,2346.83,121.30,5.2902,2000-11-24 00:00:00,6.35
2001-05-01,453.04,21972.01,2348.17,121.98,5.2881,2000-11-22 00:00:00,6.343
2001-04-30,448.62,21963.38,2333.30,123.49,5.3362,2000-11-21 00:00:00,6.325
2001-04-27,447.57,21752.90,2316.00,123.97,5.3236,2000-11-20 00:00:00,6.318
2001-04-26,442.34,21706.17,2290.17,123.22,5.1858,2000-11-17 00:00:00,6.335
2001-04-25,439.52,21541.07,2272.11,122.12,5.2585,2000-11-16 00:00:00,6.333
2001-04-24,435.69,21430.52,2271.52,122.24,5.2148,2000-11-15 00:00:00,6.355
2001-04-23,438.05,21457.57,2266.34,121.14,5.1795,2000-11-14 00:00:00,6.293
2001-04-20,442.81,21503.55,2280.86,122.51,5.2938,2000-11-13 00:00:00,6.36
2001-04-19,445.87,21750.25,2292.83,120.90,5.2999,2000-11-10 00:00:00,6.308
2001-04-18,442.17,21480.23,2287.95,122.06,5.1443,2000-11-09 00:00:00,6.377
2001-04-17,428.16,20875.99,2228.57,123.25,5.2186,2000-11-08 00:00:00,6.386
2001-04-16,426.72,20864.94,2239.22,124.33,5.2560,2000-11-07 00:00:00,6.39
2001-04-13,427.49,20980.92,2240.63,124.17,5.1772,2000-11-06 00:00:00,6.37
2001-04-12,427.65,20955.60,2242.88,123.56,5.1772,2000-11-03 00:00:00,6.377
2001-04-11,424.13,20836.65,2238.63,124.77,5.1257,2000-11-02 00:00:00,6.354
2001-04-10,423.02,20562.96,2221.31,124.33,5.0826,2000-11-01 00:00:00,6.355
2001-04-09,415.19,20390.40,2195.46,125.08,4.9284,2000-10-31 00:00:00,6.351
2001-04-06,413.43,20478.14,2194.61,123.74,4.8903,2000-10-30 00:00:00,6.328
2001-04-05,417.85,20315.39,2201.58,123.98,4.9769,2000-10-27 00:00:00,6.319
2001-04-04,405.35,19988.85,2162.06,125.21,4.9286,2000-10-26 00:00:00,6.354
2001-04-03,405.06,20238.62,2148.69,125.51,4.9246,2000-10-25 00:00:00,6.344
2001-04-02,416.04,20694.37,2185.12,126.75,4.9729,2000-10-24 00:00:00,6.345
2001-03-30,419.66,20969.19,2195.04,126.20,4.9146,2000-10-23 00:00:00,6.334
2001-03-29,416.32,20961.90,2184.13,123.65,4.9993,2000-10-20 00:00:00,6.298
2001-03-28,419.31,21245.88,2206.10,122.23,4.9690,2000-10-19 00:00:00,6.317
2001-03-27,426.51,21397.83,2227.14,122.13,5.0094,2000-10-18 00:00:00,6.203
2001-03-26,418.39,21443.36,2196.94,122.65,4.8687,2000-10-17 00:00:00,6.204
2001-03-23,409.36,21172.30,2124.78,122.64,4.8130,2000-10-16 00:00:00,6.214
2001-03-22,401.70,21041.54,2082.33,123.48,4.7479,2000-10-13 00:00:00,6.142
2001-03-21,409.40,21387.34,2157.95,123.33,4.7736,2000-10-12 00:00:00,6.166
2001-03-20,413.14,21356.31,2157.58,122.23,4.7638,2000-10-11 00:00:00,5.905
2001-03-19,416.42,21510.90,2133.96,122.95,4.8133,2000-10-10 00:00:00,6.207
2001-03-16,413.61,21667.89,2142.81,122.92,4.7679,2000-10-09 00:00:00,6.228
2001-03-15,420.97,21695.15,2178.85,122.34,4.7957,2000-10-06 00:00:00,6.224
2001-03-14,416.54,21613.37,2141.56,121.09,4.8295,2000-10-05 00:00:00,6.228
2001-03-13,424.71,21792.30,2169.47,119.69,4.9352,2000-10-04 00:00:00,5.9
2001-03-12,424.18,21970.68,2201.58,120.33,4.8972,2000-10-03 00:00:00,6.23
2001-03-09,439.08,22605.68,2254.03,119.52,4.9392,2000-10-02 00:00:00,6.193
2001-03-08,446.27,22837.45,2271.95,119.69,4.9053,2000-09-29 00:00:00,6.209
2001-03-07,446.63,22843.38,2280.61,119.99,4.9014,2000-09-28 00:00:00,6.218
2001-03-06,444.37,22714.03,2272.98,118.86,4.9735,2000-09-27 00:00:00,6.172
2001-03-05,439.36,22522.53,2240.36,119.09,4.9775,2000-09-26 00:00:00,6.144
2001-03-02,436.34,22379.54,2222.21,119.04,4.9455,2000-09-25 00:00:00,6.146
2001-03-01,439.59,22604.11,2238.12,117.40,4.8837,2000-09-22 00:00:00,6.157
2001-02-28,441.37,22736.02,2259.78,117.30,4.9037,2000-09-21 00:00:00,6.145
2001-02-27,445.06,22777.36,2266.45,116.11,4.9556,2000-09-20 00:00:00,6.12
2001-02-26,446.71,22892.84,2264.12,116.49,5.0400,2000-09-19 00:00:00,6.121
2001-02-23,440.84,22813.78,2245.89,115.82,5.1007,2000-09-18 00:00:00,6.13
2001-02-22,443.91,22874.78,2264.87,117.06,5.1576,2000-09-15 00:00:00,6.136
2001-02-21,445.19,23058.28,2272.42,116.50,5.1372,2000-09-14 00:00:00,6.134
2001-02-20,451.41,23608.88,2288.88,115.64,5.1068,2000-09-13 00:00:00,6.073
2001-02-19,456.48,23575.47,2300.99,115.99,5.1108,2000-09-12 00:00:00,6.084
2001-02-16,457.09,23810.80,2306.13,115.69,5.1108,2000-09-11 00:00:00,6.104
2001-02-15,464.66,24066.75,2340.46,115.39,5.1718,2000-09-08 00:00:00,6.142
2001-02-14,461.01,23826.75,2324.01,116.43,5.1575,2000-09-07 00:00:00,6.186
2001-02-13,463.90,23886.21,2349.74,116.67,5.0664,2000-09-06 00:00:00,6.203
2001-02-12,466.16,23758.33,2352.93,117.44,5.0543,2000-09-05 00:00:00,6.233
2001-02-09,461.95,23758.66,2337.64,117.52,5.0321,2000-09-01 00:00:00,6.263
2001-02-08,466.83,23768.54,2351.49,116.61,5.0886,2000-08-31 00:00:00,6.307
2001-02-07,468.65,23595.79,2356.43,116.30,5.2135,2000-08-30 00:00:00,6.323
2001-02-06,472.62,23928.82,2373.74,114.71,5.1849,2000-08-29 00:00:00,6.306
2001-02-05,471.96,23865.55,2365.04,114.77,5.1707,2000-08-28 00:00:00,6.298
2001-02-02,472.55,24254.61,2379.06,115.60,5.1585,2000-08-25 00:00:00,6.289
2001-02-01,478.27,24287.63,2394.10,115.58,5.0876,2000-08-24 00:00:00,6.282
2001-01-31,478.68,24388.98,2411.33,116.33,5.1121,2000-08-23 00:00:00,6.283
2001-01-30,478.76,24044.21,2401.02,115.86,5.2307,2000-08-22 00:00:00,6.263
2001-01-29,476.86,23895.18,2401.85,116.72,5.3152,2000-08-21 00:00:00,6.255
2001-01-26,475.08,23990.87,2398.42,117.27,5.2658,2000-08-18 00:00:00,6.256
2001-01-25,475.90,24073.91,2401.42,116.76,5.2496,2000-08-17 00:00:00,6.254
2001-01-24,477.16,24023.11,2400.11,117.77,5.3073,2000-08-16 00:00:00,6.255
2001-01-23,475.05,24021.12,2387.83,116.97,5.2868,2000-08-15 00:00:00,6.251
2001-01-22,472.49,23922.23,2394.06,116.29,5.2273,2000-08-14 00:00:00,6.268
2001-01-19,472.37,23939.00,2389.94,117.10,5.1702,2000-08-11 00:00:00,6.236
2001-01-18,472.58,23618.67,2391.68,117.91,5.1157,2000-08-10 00:00:00,6.239
2001-01-17,468.61,23316.82,2385.51,118.87,5.1767,2000-08-09 00:00:00,6.219
2001-01-16,464.66,23064.35,2347.71,117.65,5.2340,2000-08-08 00:00:00,6.102
2001-01-15,464.02,22940.96,2361.02,118.90,5.2546,2000-08-07 00:00:00,6.234
2001-01-12,463.16,22818.51,2353.50,118.45,5.2546,2000-08-04 00:00:00,6.209
2001-01-11,462.59,22627.74,2333.93,117.69,5.1124,2000-08-03 00:00:00,6.218
2001-01-10,459.17,22575.91,2323.05,116.44,5.1004,2000-08-02 00:00:00,6.24
2001-01-09,458.45,22612.54,2338.98,116.78,4.9961,2000-08-01 00:00:00,6.136
2001-01-08,459.23,22366.36,2363.77,115.98,4.9563,2000-07-31 00:00:00,6.203
2001-01-05,460.72,22399.61,2374.52,116.54,4.9286,2000-07-28 00:00:00,6.183
2001-01-04,466.80,22293.22,2373.32,115.68,5.0428,2000-07-27 00:00:00,6.197
2001-01-03,465.30,21590.56,2334.92,113.60,5.1539,2000-07-26 00:00:00,6.177
2001-01-02,456.07,21425.28,2360.22,114.45,4.9215,2000-07-25 00:00:00,6.134
2001-01-01,463.92,21403.81,2378.40,114.27,5.1116,2000-07-24 00:00:00,6.141
2000-12-29,463.95,21424.81,2378.40,114.27,5.1116,2000-07-21 00:00:00,6.1
2000-12-28,466.15,21399.62,2377.77,114.46,5.1242,2000-07-20 00:00:00,6.181
2000-12-27,464.06,21180.71,2366.54,114.26,5.1082,2000-07-19 00:00:00,6.146
2000-12-26,459.59,21110.21,2341.88,113.58,5.0561,2000-07-18 00:00:00,6.131
2000-12-25,458.28,21228.43,2342.05,112.71,5.0142,2000-07-17 00:00:00,6.146
2000-12-22,456.83,21207.04,2325.65,112.86,5.0142,2000-07-14 00:00:00,6.162
2000-12-21,450.83,21079.91,2319.42,112.27,5.0408,2000-07-13 00:00:00,6.166
2000-12-20,451.60,21301.13,2345.97,112.74,5.0429,2000-07-12 00:00:00,6.164
2000-12-19,464.82,21813.03,2399.46,112.35,5.1920,2000-07-11 00:00:00,5.917
2000-12-18,467.46,21922.47,2390.35,112.10,5.1739,2000-07-10 00:00:00,6.041
2000-12-15,465.06,21871.40,2382.35,112.54,5.1801,2000-07-07 00:00:00,6.016
2000-12-14,474.51,22282.40,2422.18,112.11,5.2168,2000-07-06 00:00:00,5.998
2000-12-13,481.16,22470.15,2457.43,112.31,5.2596,2000-07-05 00:00:00,5.984
2000-12-12,483.63,22441.85,2463.90,111.41,5.3517,2000-07-03 00:00:00,5.858
2000-12-11,485.16,22556.04,2463.30,110.80,5.3620,2000-06-30 00:00:00,5.86
2000-12-08,479.17,22319.29,2422.51,110.96,5.2986,2000-06-29 00:00:00,5.831
2000-12-07,473.27,21971.28,2419.73,110.52,5.3091,2000-06-28 00:00:00,5.798
2000-12-06,476.05,22017.31,2433.92,110.29,5.3235,2000-06-27 00:00:00,5.828
2000-12-05,479.99,21680.86,2432.83,111.10,5.4283,2000-06-26 00:00:00,5.799
2000-12-04,467.06,21090.72,2397.72,110.91,5.5550,2000-06-23 00:00:00,5.839
2000-12-01,467.59,21201.07,2420.62,111.25,5.5175,2000-06-22 00:00:00,5.779
2000-11-30,465.34,21020.12,2395.10,110.34,5.4782,2000-06-21 00:00:00,5.78
2000-11-29,472.64,21416.75,2418.51,111.22,5.5302,2000-06-20 00:00:00,5.784
2000-11-28,472.80,21672.50,2432.07,110.08,5.5865,2000-06-19 00:00:00,5.776
2000-11-27,477.81,22065.75,2455.73,110.64,5.6263,2000-06-16 00:00:00,5.808
2000-11-24,474.73,21822.58,2438.47,111.30,5.6368,2000-06-15 00:00:00,5.821
2000-11-23,468.71,21559.30,2415.27,110.30,5.6327,2000-06-14 00:00:00,5.801
2000-11-22,467.49,21753.81,2399.32,110.21,5.6327,2000-06-13 00:00:00,5.742
2000-11-21,476.50,22208.81,2443.65,110.19,5.6642,2000-06-12 00:00:00,5.838
2000-11-20,475.47,22177.61,2439.04,109.82,5.6726,2000-06-09 00:00:00,5.902
2000-11-17,483.24,22631.77,2468.12,108.80,5.7064,2000-06-08 00:00:00,5.894
2000-11-16,484.90,22707.40,2477.25,108.98,5.6664,2000-06-07 00:00:00,5.895
2000-11-15,489.88,22953.14,2496.62,108.83,5.7148,2000-06-06 00:00:00,5.969
2000-11-14,487.56,22917.28,2483.05,108.15,5.7677,2000-06-05 00:00:00,5.869
2000-11-13,477.80,22582.82,2440.36,107.57,5.7698,2000-06-02 00:00:00,5.808
2000-11-10,484.76,23260.51,2481.18,107.91,5.7974,2000-06-01 00:00:00,5.696
2000-11-09,493.57,23445.67,2507.50,107.35,5.8079,2000-05-31 00:00:00,5.613
2000-11-08,497.60,23648.61,2531.83,107.24,5.8590,2000-05-30 00:00:00,5.725
2000-11-07,502.03,23748.77,2536.92,106.94,5.8675,2000-05-26 00:00:00,5.786
2000-11-06,502.09,23544.03,2539.26,107.38,5.8441,2000-05-25 00:00:00,5.842
2000-11-03,499.81,23488.66,2524.81,107.01,5.8270,2000-05-24 00:00:00,5.89
2000-11-02,499.79,23355.26,2522.00,108.09,5.7423,2000-05-23 00:00:00,5.927
2000-11-01,497.81,23093.49,2521.98,108.12,5.7444,2000-05-22 00:00:00,5.828
2000-10-31,496.71,22797.20,2500.06,108.96,5.7613,2000-05-19 00:00:00,5.839
2000-10-30,488.91,22586.48,2481.79,108.97,5.7360,2000-05-18 00:00:00,5.878
2000-10-27,486.44,22794.41,2482.14,108.62,5.7276,2000-05-17 00:00:00,6.041
2000-10-26,482.61,22729.95,2465.67,108.32,5.6919,2000-05-16 00:00:00,6.147
2000-10-25,483.18,22785.52,2474.01,108.21,5.6899,2000-05-15 00:00:00,6.078
2000-10-24,490.61,22881.13,2492.52,107.68,5.6272,2000-05-12 00:00:00,6.115
2000-10-23,487.03,22638.91,2458.06,108.22,5.5940,2000-05-11 00:00:00,6.017
2000-10-20,486.59,22777.44,2453.24,108.83,5.6377,2000-05-10 00:00:00,6.083
2000-10-19,482.73,22295.71,2430.29,108.33,5.6566,2000-05-09 00:00:00,6.115
2000-10-18,470.89,22029.51,2390.50,107.66,5.6942,2000-05-08 00:00:00,5.984
2000-10-17,475.71,22365.13,2426.28,107.99,5.6796,2000-05-05 00:00:00,5.943
2000-10-16,482.56,22690.99,2448.66,108.02,5.7362,2000-05-04 00:00:00,5.899
2000-10-13,480.99,22444.81,2433.38,107.78,5.7320,2000-05-03 00:00:00,5.843
2000-10-12,472.70,22523.88,2425.67,107.67,5.7236,2000-05-02 00:00:00,5.883
2000-10-11,479.34,22879.30,2425.49,107.73,5.7762,2000-05-01 00:00:00,5.796
2000-10-10,489.47,23446.05,2478.66,107.71,5.7972,2000-04-28 00:00:00,5.813
2000-10-09,492.53,23546.32,2484.20,108.75,5.8205,2000-04-27 00:00:00,5.727
2000-10-06,497.51,23939.45,2521.13,108.80,5.8205,2000-04-26 00:00:00,5.738
2000-10-05,503.54,23891.25,2539.07,109.08,5.8564,2000-04-25 00:00:00,5.781
2000-10-04,502.14,23754.68,2528.76,109.25,5.8946,2000-04-24 00:00:00,5.744
2000-10-03,500.93,23765.51,2535.50,108.80,5.8606,2000-04-20 00:00:00,5.779
2000-10-02,501.54,23714.90,2519.47,108.80,5.8310,2000-04-19 00:00:00,5.796
2000-09-29,500.40,24031.59,2495.80,108.05,5.8078,2000-04-18 00:00:00,5.781
2000-09-28,503.04,24023.46,2484.49,107.57,5.8247,2000-04-17 00:00:00,5.755
2000-09-27,497.69,24015.44,2485.63,107.31,5.8226,2000-04-14 00:00:00,5.764
2000-09-26,498.67,24024.22,2492.29,107.55,5.8036,2000-04-13 00:00:00,5.758
2000-09-25,502.49,24099.34,2507.75,107.74,5.8479,2000-04-12 00:00:00,5.827
2000-09-22,501.42,23589.58,2481.71,107.90,5.8479,2000-04-11 00:00:00,5.823
2000-09-21,503.49,24284.27,2497.43,106.54,5.8500,2000-04-10 00:00:00,5.841
2000-09-20,506.77,24594.00,2529.38,106.54,5.9050,2000-04-07 00:00:00,5.87
2000-09-19,509.05,24264.86,2542.79,106.97,5.8584,2000-04-06 00:00:00,5.873
2000-09-18,506.18,24409.32,2540.75,106.89,5.8711,2000-04-05 00:00:00,5.853
2000-09-15,512.65,25205.14,2559.87,107.07,5.8373,2000-04-04 00:00:00,5.802
2000-09-14,516.80,25411.69,2574.95,107.60,5.7932,2000-04-03 00:00:00,5.815
2000-09-13,515.96,25493.94,2560.06,107.10,5.7305,2000-03-31 00:00:00,5.86
2000-09-12,516.52,25433.80,2573.97,106.79,5.7786,2000-03-30 00:00:00,5.868
2000-09-11,518.96,25615.62,2583.95,105.99,5.7765,2000-03-29 00:00:00,5.885
2000-09-08,521.89,25910.37,2602.07,106.11,5.7368,2000-03-28 00:00:00,5.875
2000-09-07,524.77,25998.73,2617.64,105.08,5.7536,2000-03-27 00:00:00,5.838
2000-09-06,523.61,26186.53,2615.68,105.87,5.7286,2000-03-24 00:00:00,5.881
2000-09-05,528.41,26285.35,2635.57,105.79,5.6891,2000-03-23 00:00:00,5.852
2000-09-04,532.73,26250.42,2659.47,105.76,5.6850,2000-03-22 00:00:00,5.885
2000-09-01,531.24,25995.74,2645.38,105.96,5.6850,2000-03-21 00:00:00,5.891
2000-08-31,527.69,26016.71,2609.39,106.63,5.7287,2000-03-20 00:00:00,5.88
2000-08-30,525.39,26019.65,2606.59,106.50,5.7955,2000-03-17 00:00:00,5.865
2000-08-29,527.93,26188.45,2618.91,106.03,5.8143,2000-03-16 00:00:00,5.842
2000-08-28,528.93,26086.75,2624.01,106.45,5.7725,2000-03-15 00:00:00,5.832
2000-08-25,526.67,26175.18,2612.74,106.81,5.7330,2000-03-14 00:00:00,5.857
2000-08-24,525.16,26198.43,2595.23,106.83,5.7206,2000-03-13 00:00:00,5.856
2000-08-23,524.82,26254.78,2595.75,106.92,5.7290,2000-03-10 00:00:00,5.787
2000-08-22,523.71,26362.90,2597.27,108.28,5.7789,2000-03-09 00:00:00,5.811
2000-08-21,522.60,26267.47,2583.25,108.66,5.7873,2000-03-08 00:00:00,5.812
2000-08-18,521.86,26324.22,2589.51,108.37,5.7769,2000-03-07 00:00:00,5.812
2000-08-17,522.64,26531.93,2585.55,108.59,5.8208,2000-03-06 00:00:00,5.802
2000-08-16,521.82,26484.79,2600.83,108.55,5.8375,2000-03-03 00:00:00,5.787
2000-08-15,521.32,26241.67,2590.46,109.02,5.8020,2000-03-02 00:00:00,5.738
2000-08-14,521.85,26215.38,2583.01,109.38,5.7729,2000-03-01 00:00:00,5.749
2000-08-11,516.89,26081.05,2567.57,108.49,5.7906,2000-02-29 00:00:00,5.792
2000-08-10,515.09,26077.56,2566.37,108.66,5.7645,2000-02-28 00:00:00,5.802
2000-08-09,516.96,25971.44,2565.25,107.77,5.9200,2000-02-25 00:00:00,5.782
2000-08-08,516.66,25762.40,2543.83,108.62,5.9222,2000-02-24 00:00:00,5.806
2000-08-07,516.04,25756.13,2549.72,109.07,5.9626,2000-02-23 00:00:00,5.807
2000-08-04,511.74,25958.68,2522.67,108.57,5.9055,2000-02-22 00:00:00,5.767
2000-08-03,509.04,25936.18,2512.78,108.30,5.9565,2000-02-18 00:00:00,5.729
2000-08-02,510.27,26006.32,2548.94,108.85,5.9778,2000-02-17 00:00:00,5.732
2000-08-01,509.72,25951.27,2545.58,109.24,5.9907,2000-02-16 00:00:00,5.712
2000-07-31,507.56,25813.13,2538.85,109.39,6.0398,2000-02-15 00:00:00,5.63
2000-07-28,504.10,25762.07,2516.71,109.47,6.0356,2000-02-14 00:00:00,5.593
2000-07-27,511.18,26163.29,2535.39,109.12,6.0038,2000-02-11 00:00:00,5.633
2000-07-26,514.63,26385.63,2575.80,109.13,6.0284,2000-02-10 00:00:00,5.654
2000-07-25,518.37,26400.82,2576.17,109.07,6.0316,2000-02-09 00:00:00,5.629
2000-07-24,517.72,26490.11,2581.60,108.74,6.0306,2000-02-08 00:00:00,5.682
2000-07-21,521.41,27003.11,2587.31,108.88,5.9977,2000-02-07 00:00:00,5.614
2000-07-20,527.15,27013.41,2619.93,107.68,6.0128,2000-02-04 00:00:00,5.625
2000-07-19,523.98,27165.31,2610.40,108.27,6.1648,2000-02-03 00:00:00,5.612
2000-07-18,526.15,27492.43,2614.04,108.08,6.1455,2000-02-02 00:00:00,5.597
2000-07-17,532.31,27786.17,2648.51,108.03,6.1520,2000-02-01 00:00:00,5.692
2000-07-14,530.93,27725.30,2636.53,107.80,6.1005,2000-01-31 00:00:00,5.692
2000-07-13,528.08,27631.36,2629.91,108.10,6.0081,2000-01-28 00:00:00,5.625
2000-07-12,528.21,27619.76,2636.01,108.06,6.0815,2000-01-27 00:00:00,5.565
2000-07-11,524.89,27403.85,2626.02,107.05,6.0560,2000-01-26 00:00:00,5.561
2000-07-10,524.97,27667.10,2631.71,107.01,6.0433,2000-01-25 00:00:00,5.567
2000-07-07,525.06,27511.13,2625.84,107.84,6.0148,2000-01-24 00:00:00,5.447
2000-07-06,518.50,27431.84,2594.19,107.44,6.0500,2000-01-21 00:00:00,5.427
2000-07-05,517.40,27531.19,2596.71,106.92,5.9844,2000-01-20 00:00:00,5.429
2000-07-04,521.53,27322.12,2606.47,106.07,5.9908,2000-01-19 00:00:00,5.482
2000-07-03,521.36,27357.27,2605.74,105.66,5.9908,2000-01-18 00:00:00,5.373
2000-06-30,516.29,27135.07,2575.95,105.98,6.0270,2000-01-14 00:00:00,5.4
2000-06-29,512.00,26973.07,2552.24,105.23,6.0357,2000-01-13 00:00:00,5.377
2000-06-28,517.08,27196.19,2586.90,105.61,6.1059,2000-01-12 00:00:00,5.42
2000-06-27,515.15,27029.16,2578.62,105.30,6.0932,2000-01-11 00:00:00,5.421
2000-06-26,515.21,26883.64,2574.20,105.63,6.1018,2000-01-10 00:00:00,5.384
2000-06-23,513.61,26877.70,2577.15,104.74,6.1852,2000-01-07 00:00:00,5.375
2000-06-22,516.37,27129.01,2586.34,104.53,6.1074,2000-01-06 00:00:00,5.393
2000-06-21,522.25,27214.27,2603.12,105.55,6.1106,2000-01-05 00:00:00,5.43
2000-06-20,522.21,27153.24,2609.54,105.53,6.0227,2000-01-04 00:00:00,5.379
2000-06-19,520.95,27038.63,2583.59,105.88,6.0027,2000-01-03 00:00:00,5.405
2000-06-16,516.79,27036.41,2577.60,106.37,5.9796,1999-12-31 00:00:00,5.207
2000-06-15,519.84,27157.74,2580.21,106.43,6.0495,1999-12-30 00:00:00,5.187
2000-06-14,521.17,27446.03,2609.92,106.58,6.0496,1999-12-29 00:00:00,5.211
2000-06-13,519.69,27337.92,2598.85,106.88,6.1133,1999-12-28 00:00:00,5.389
2000-06-12,517.08,27541.71,2607.22,106.82,6.0794,1999-12-27 00:00:00,5.447
2000-06-09,519.09,27656.68,2609.08,106.85,6.1262,1999-12-23 00:00:00,5.456
2000-06-08,519.89,27365.00,2608.82,106.03,6.1306,1999-12-22 00:00:00,5.509
2000-06-07,521.04,27352.66,2604.94,105.32,6.1520,1999-12-21 00:00:00,5.575
2000-06-06,519.87,27304.25,2618.10,105.77,6.1265,1999-12-20 00:00:00,5.52
2000-06-05,522.89,27450.33,2631.92,107.32,6.1160,1999-12-17 00:00:00,5.437
2000-06-02,523.87,27263.49,2629.11,108.00,6.1692,1999-12-16 00:00:00,5.367
2000-06-01,513.51,26573.41,2574.06,108.49,6.1875,1999-12-15 00:00:00,5.336
2000-05-31,505.30,26346.90,2539.43,107.61,6.2852,1999-12-14 00:00:00,5.345
2000-05-30,504.74,25988.51,2530.62,106.50,6.3803,1999-12-13 00:00:00,5.291
2000-05-29,494.59,25313.32,2508.45,107.00,6.3273,1999-12-10 00:00:00,5.208
2000-05-26,492.67,25130.54,2489.70,107.11,6.3273,1999-12-09 00:00:00,5.252
2000-05-25,495.01,25225.46,2507.50,107.30,6.3978,1999-12-08 00:00:00,5.211
2000-05-24,494.41,25007.68,2466.98,107.79,6.4785,1999-12-07 00:00:00,5.191
2000-05-23,491.76,24999.51,2484.69,106.41,6.4283,1999-12-06 00:00:00,5.218
2000-05-22,494.95,25354.79,2464.57,107.09,6.4501,1999-12-03 00:00:00,5.239
2000-05-19,501.22,26086.63,2512.79,106.98,6.4982,1999-12-02 00:00:00,5.242
2000-05-18,512.16,26463.60,2576.95,108.65,6.5420,1999-12-01 00:00:00,5.258
2000-05-17,514.62,26733.33,2578.68,109.26,6.4894,1999-11-30 00:00:00,5.285
2000-05-16,521.72,26951.75,2616.72,109.60,6.4327,1999-11-29 00:00:00,5.312
2000-05-15,515.00,26476.02,2574.11,109.25,6.4523,1999-11-26 00:00:00,5.281
2000-05-12,510.76,26322.97,2587.81,108.34,6.5245,1999-11-24 00:00:00,5.283
2000-05-11,505.17,26275.67,2551.01,108.45,6.4198,1999-11-23 00:00:00,5.222
2000-05-10,500.38,26494.07,2543.68,109.53,6.4567,1999-11-22 00:00:00,5.218
2000-05-09,507.98,26764.84,2570.62,109.20,6.5244,1999-11-19 00:00:00,5.218
2000-05-08,513.10,26792.99,2606.62,108.97,6.5683,1999-11-18 00:00:00,5.21
2000-05-05,516.51,27060.70,2623.09,108.52,6.5113,1999-11-17 00:00:00,5.201
2000-05-04,511.31,26855.75,2610.88,107.95,6.4286,1999-11-16 00:00:00,5.269
2000-05-03,512.17,26824.24,2610.46,108.97,6.4026,1999-11-15 00:00:00,5.249
2000-05-02,521.41,27181.48,2647.98,108.40,6.3036,1999-11-12 00:00:00,5.208
2000-05-01,522.03,27143.45,2615.52,108.72,6.2843,1999-11-11 00:00:00,5.198
